id,create_stamp,modify_stamp,version,aircraft_carrier_id,content,exact_date,place_name,track_identifier,year
512155918153515016,2020/11/14 06:44:46.284000000,2020/11/14 06:44:46.284000000,0,512155915406245888,,5月12日,诺福克海军基地,,2017年
512155918157709312,2020/11/14 06:44:46.285000000,2020/11/14 06:44:46.285000000,0,512155915406245888,,6月12日,诺福克海军基地,,2017年
512155918157709313,2020/11/14 06:44:46.285000000,2020/11/14 06:44:46.285000000,0,512155915406245888,人道主义援助/灾难响应（HA / DR）行动,9月7日,诺福克海军基地,,2017年
512155918161903616,2020/11/14 06:44:46.286000000,2020/11/14 06:44:46.286000000,0,512155915406245888,,9月11日,佛罗里达州南部海岸,,2017年
512155918161903617,2020/11/14 06:44:46.286000000,2020/11/14 06:44:46.286000000,0,512155915406245888,,9月15日,诺福克海军基地,,2017年
512155918161903618,2020/11/14 06:44:46.286000000,2020/11/14 06:44:46.286000000,0,512155915406245888,,4月1日,圣迭戈海军基地,轨迹三,2019年
512155918161903619,2020/11/14 06:44:46.286000000,2020/11/14 06:44:46.286000000,0,512155915406245888,,4月4日,直布罗陀海峡东行,轨迹三,2019年
512155918166097920,2020/11/14 06:44:46.287000000,2020/11/14 06:44:46.287000000,0,512155915406245888,,4月15日,西班牙马略卡岛帕尔马,轨迹三,2019年
512155918166097921,2020/11/14 06:44:46.287000000,2020/11/14 06:44:46.287000000,0,512155915406245888,,4月23日,西西里海峡东行,轨迹三,2019年
512155918166097922,2020/11/14 06:44:46.287000000,2020/11/14 06:44:46.287000000,0,512155915406245888,参加力量的展现演习,4月24日,利比亚的黎波里沿海,轨迹三,2019年
512155918166097923,2020/11/14 06:44:46.287000000,2020/11/14 06:44:46.287000000,0,512155915406245888,,5月1日,苏伊士运河,轨迹三,2019年
512155918166097924,2020/11/14 06:44:46.287000000,2020/11/14 06:44:46.287000000,0,512155915406245888,支持“自由行动”哨兵在阿富汗的飞行,5月17日,北阿拉伯海,轨迹三,2019年
512155918166097925,2020/11/14 06:44:46.287000000,2020/11/14 06:44:46.287000000,0,512155915406245888,,6月1日,阿曼杜克姆港,轨迹三,2019年
512155918170292224,2020/11/14 06:44:46.288000000,2020/11/14 06:44:46.288000000,0,512155915406245888,,6月22日,北阿拉伯海,轨迹三,2019年
512155918170292225,2020/11/14 06:44:46.288000000,2020/11/14 06:44:46.288000000,0,512155915406245888,,7月29日,北阿拉伯海,轨迹三,2019年
512155918170292226,2020/11/14 06:44:46.288000000,2020/11/14 06:44:46.288000000,0,512155915406245888,,11月19日,霍尔木兹海峡,轨迹三,2019年
512155918170292227,2020/11/14 06:44:46.288000000,2020/11/14 06:44:46.288000000,0,512155915406245888,支持“固有战斗”行动,10月11日,北阿拉伯海,轨迹三,2019年
512155918170292228,2020/11/14 06:44:46.288000000,2020/11/14 06:44:46.288000000,0,512155915406245888,对麦纳麦进行了为期六天的自由访问,11月26日,巴林希德的哈利法·本·萨勒曼港,轨迹三,2019年
512155918170292229,2020/11/14 06:44:46.288000000,2020/11/14 06:44:46.288000000,0,512155915406245888,向南,12月4日,霍尔木兹海峡,轨迹三,2019年
512155918170292230,2020/11/14 06:44:46.288000000,2020/11/14 06:44:46.288000000,0,512155915406245888,,12月22日,马六甲海峡,轨迹三,2019年
512155918174486528,2020/11/14 06:44:46.289000000,2020/11/14 06:44:46.289000000,0,512155915406245888,,12月24日,南海,轨迹三,2019年
512155918174486529,2020/11/14 06:44:46.289000000,2020/11/14 06:44:46.289000000,0,512155915406245888,,12月27日,苏里高海峡,轨迹三,2019年
512155918174486530,2020/11/14 06:44:46.289000000,2020/11/14 06:44:46.289000000,0,512155915406245888,进行为期六天的港口访问,1月8日,珍珠港-希卡姆联合基地,轨迹三,2020年
512155918174486531,2020/11/14 06:44:46.289000000,2020/11/14 06:44:46.289000000,0,512155915406245888,,1月20日,圣迭戈海军基地,轨迹三,2020年
512155918174486532,2020/11/14 06:44:46.289000000,2020/11/14 06:44:46.289000000,0,512155915406245888,,5月8日,圣迭戈海军基地,轨迹三,2020年
512155918174486533,2020/11/14 06:44:46.289000000,2020/11/14 06:44:46.289000000,0,512155915678875648,出发，进行首次年度夏季巡逻,43992,横须贺海军基地,轨迹一,2009年
512155918174486534,2020/11/14 06:44:46.289000000,2020/11/14 06:44:46.289000000,0,512155915678875648,对珀斯进行5天的访问，参加“塔利斯曼军刀2009”联合演习,44014,弗里曼特尔海岸,轨迹一,2009年
512155918178680832,2020/11/14 06:44:46.290000000,2020/11/14 06:44:46.290000000,0,512155915678875648,进行为期四天的访问,44049,樟宜海军基地,轨迹一,2009年
512155918178680833,2020/11/14 06:44:46.290000000,2020/11/14 06:44:46.290000000,0,512155915678875648,13年来美国航母首次进行港口访问,44054,菲律宾马尼拉,轨迹一,2009年
512155918178680834,2020/11/14 06:44:46.290000000,2020/11/14 06:44:46.290000000,0,512155915678875648,,44061,印度尼西亚万鸦老海岸,轨迹一,2009年
512155918178680835,2020/11/14 06:44:46.290000000,2020/11/14 06:44:46.290000000,0,512155915678875648,CVN 73航母与尼米兹号（CVN 68）共同参与西太平洋的航空母舰联合作战演习,44073,硫磺岛以西,轨迹一,2009年
512155918178680836,2020/11/14 06:44:46.290000000,2020/11/14 06:44:46.290000000,0,512155915678875648,返回母港,44077,横须贺海军基地,轨迹一,2009年
512155918178680837,2020/11/14 06:44:46.290000000,2020/11/14 06:44:46.290000000,0,512155915678875648,进行秋季部署，参加ANNUALEX 2009演习,44110,横须贺海军基地,轨迹一,2009年
512155918182875136,2020/11/14 06:44:46.290000000,2020/11/14 06:44:46.290000000,0,512155915678875648,,44117,韩国西部水域,轨迹一,2009年
512155918182875137,2020/11/14 06:44:46.291000000,2020/11/14 06:44:46.291000000,0,512155915678875648,对香港进行港口访问,44133,维多利亚港,轨迹一,2009年
512155918182875138,2020/11/14 06:44:46.291000000,2020/11/14 06:44:46.291000000,0,512155915678875648,21G年度演习（ANNUALEX）,44145,日本东南,轨迹一,2009年
512155918182875139,2020/11/14 06:44:46.291000000,2020/11/14 06:44:46.291000000,0,512155915678875648,,44158,横须贺海军基地,轨迹一,2009年
512155918182875140,2020/11/14 06:44:46.291000000,2020/11/14 06:44:46.291000000,0,512155915678875648,开始夏季巡航,43996,横须贺海军基地,轨迹二,2010年
512155918182875141,2020/11/14 06:44:46.291000000,2020/11/14 06:44:46.291000000,0,512155915678875648,进行为期四天的海底战争演习（USWEX）,44003,硫磺岛以西,轨迹二,2010年
512155918182875142,2020/11/14 06:44:46.291000000,2020/11/14 06:44:46.291000000,0,512155915678875648,,44015,横须贺海军基地,轨迹二,2010年
512155918182875143,2020/11/14 06:44:46.291000000,2020/11/14 06:44:46.291000000,0,512155915678875648,,44033,釜山海军基地,轨迹二,2010年
512155918187069440,2020/11/14 06:44:46.292000000,2020/11/14 06:44:46.292000000,0,512155915678875648,东海练习无敌精神的运动,44037,东海,轨迹二,2010年
512155918187069441,2020/11/14 06:44:46.292000000,2020/11/14 06:44:46.292000000,0,512155915678875648,与越南举行联合演习,44052,南中国海,轨迹二,2010年
512155918187069442,2020/11/14 06:44:46.292000000,2020/11/14 06:44:46.292000000,0,512155915678875648,,44054,樟宜海军基地,轨迹二,2010年
512155918187069443,2020/11/14 06:44:46.292000000,2020/11/14 06:44:46.292000000,0,512155915678875648,,44078,菲律宾马尼拉,轨迹二,2010年
512155918187069444,2020/11/14 06:44:46.292000000,2020/11/14 06:44:46.292000000,0,512155915678875648,乔治·华盛顿·CSG海军陆战队，以及埃塞克斯（LHD 2），哈珀斯渡轮（LSD 49），忠勋勋爵（DDG 93），克罗梅林（FFG 37），科珀斯克里斯蒂市（SSN 705） ，USS Buffalo（SSN 715），USS Tucson（SSN 770），USS Hawaii（SSN 776）和USS Defender（MCM 2）于9月12日至21日参加了从帕劳到关岛的Valiant Shield 2010联合演习,44094,关岛以西,轨迹二,2010年
512155918191263744,2020/11/14 06:44:46.292000000,2020/11/14 06:44:46.292000000,0,512155915678875648,为期五天的港口停靠,44106,泰国林查班港,轨迹二,2010年
512155918191263745,2020/11/14 06:44:46.293000000,2020/11/14 06:44:46.293000000,0,512155915678875648,部署了四个半月之后返回了母港,44136,横须贺海军基地,轨迹二,2010年
512155918191263746,2020/11/14 06:44:46.293000000,2020/11/14 06:44:46.293000000,0,512155915678875648,参加了双边演习Keen Sword 2010，旨在增强美日自卫队之间的工作关系，并增强其有效和相互应对区域危机局势的能力,44159,硫磺岛以西,轨迹三,2010年
512155918191263747,2020/11/14 06:44:46.293000000,2020/11/14 06:44:46.293000000,0,512155915678875648,进行联合海军演习,44163,朝鲜半岛西部水域,轨迹三,2010年
512155918191263748,2020/11/14 06:44:46.293000000,2020/11/14 06:44:46.293000000,0,512155915678875648,,44179,横须贺海军基地,轨迹三,2010年
512155918191263749,2020/11/14 06:44:46.293000000,2020/11/14 06:44:46.293000000,0,512155915678875648,应对3月11日福岛核电站辐射,43911,硫磺岛以西,轨迹三,2011年
512155918195458048,2020/11/14 06:44:46.293000000,2020/11/14 06:44:46.293000000,0,512155915678875648,,43926,佐世保海军基地,轨迹三,2011年
512155918195458049,2020/11/14 06:44:46.294000000,2020/11/14 06:44:46.294000000,0,512155915678875648,,43941,横须贺海军基地,轨迹三,2011年
512155918195458050,2020/11/14 06:44:46.294000000,2020/11/14 06:44:46.294000000,0,512155915678875648,开始例行的夏季巡逻,43994,横须贺海军基地,轨迹四,2011年
512155918195458051,2020/11/14 06:44:46.294000000,2020/11/14 06:44:46.294000000,0,512155915678875648,参加护身符军刀”演习,44027,澳大利亚北部海岸,轨迹四,2011年
512155918195458052,2020/11/14 06:44:46.294000000,2020/11/14 06:44:46.294000000,0,512155915678875648,,44049,泰国芭堤雅,轨迹四,2011年
512155918195458053,2020/11/14 06:44:46.294000000,2020/11/14 06:44:46.294000000,0,512155915678875648,,44068,横须贺海军基地,轨迹四,2011年
512155918195458054,2020/11/14 06:44:46.294000000,2020/11/14 06:44:46.294000000,0,512155915678875648,进行为期四天的港口访问,44103,釜山海军基地,轨迹四,2011年
512155918199652352,2020/11/14 06:44:46.295000000,2020/11/14 06:44:46.295000000,0,512155915678875648,为期四天的港口访问,44117,樟宜海军基地,轨迹四,2011年
512155918199652353,2020/11/14 06:44:46.295000000,2020/11/14 06:44:46.295000000,0,512155915678875648,,44120,泰国芭堤雅,轨迹四,2011年
512155918199652354,2020/11/14 06:44:46.295000000,2020/11/14 06:44:46.295000000,0,512155915678875648,与托尔图加号航空母舰（LSD 46），考本斯号航空母舰，柯蒂斯·威尔伯号航空母舰（DDG 54），菲茨杰拉德号航空母舰（DDG 62），斯特瑟姆号航空母舰（DDG 63），拉森号航空母舰（DDG 82），杜威号航空母舰（USG）美国海军卫队（MCM 5）和爱国者号（MCM 7）的韦恩·迈耶（Wayne E. Meyer）参加美国和日本海上自卫队（JMSDF）之间的双边年度演习（ANNUALEX 23G）,44131,硫磺岛以西,轨迹四,2011年
512155918203846656,2020/11/14 06:44:46.295000000,2020/11/14 06:44:46.295000000,0,512155915678875648,进行为期5天的港口访问,44144,香港,轨迹四,2011年
512155918203846657,2020/11/14 06:44:46.296000000,2020/11/14 06:44:46.296000000,0,512155915678875648,,44157,横须贺海军基地,轨迹四,2011年
512155918203846658,2020/11/14 06:44:46.296000000,2020/11/14 06:44:46.296000000,0,512155915678875648,开始例行的夏季巡逻,43977,横须贺海军基地,轨迹四,2012年
512155918203846659,2020/11/14 06:44:46.296000000,2020/11/14 06:44:46.296000000,0,512155915678875648,日本海上自卫队（JMSDF）和韩国的舰艇和飞机的三方演习,44005,朝鲜半岛以西,轨迹四,2012年
512155918203846660,2020/11/14 06:44:46.296000000,2020/11/14 06:44:46.296000000,0,512155915678875648,,44007,釜山海军基地,轨迹四,2012年
512155918208040960,2020/11/14 06:44:46.297000000,2020/11/14 06:44:46.297000000,0,512155915678875648,,44022,香港,轨迹四,2012年
512155918208040961,2020/11/14 06:44:46.297000000,2020/11/14 06:44:46.297000000,0,512155915678875648,,44038,横须贺海军基地,轨迹四,2012年
512155918208040962,2020/11/14 06:44:46.297000000,2020/11/14 06:44:46.297000000,0,512155915678875648,秋季巡逻,44063,横须贺海军基地,轨迹五,2012年
512155918208040963,2020/11/14 06:44:46.297000000,2020/11/14 06:44:46.297000000,0,512155915678875648,,44086,关岛海岸,轨迹五,2012年
512155918208040964,2020/11/14 06:44:46.297000000,2020/11/14 06:44:46.297000000,0,512155915678875648,,44095,阿普拉海军基地,轨迹五,2012年
512155918208040965,2020/11/14 06:44:46.297000000,2020/11/14 06:44:46.297000000,0,512155915678875648,,44111,马来西亚巴生港,轨迹五,2012年
512155918212235264,2020/11/14 06:44:46.298000000,2020/11/14 06:44:46.298000000,0,512155915678875648,,44128,马尼拉海岸,轨迹五,2012年
512155918212235265,2020/11/14 06:44:46.298000000,2020/11/14 06:44:46.298000000,0,512155915678875648,美国和日本海上自卫队两年一次演习Keen Sword 2013的海上部分ANNUALEX 24G,44143,硫磺岛以西,轨迹五,2012年
512155918212235266,2020/11/14 06:44:46.298000000,2020/11/14 06:44:46.298000000,0,512155915678875648,,44155,横须贺海军基地,轨迹五,2012年
512155918212235267,2020/11/14 06:44:46.298000000,2020/11/14 06:44:46.298000000,0,512155915678875648,夏季巡逻,44008,横须贺海军基地,轨迹六,2013年
512155918216429568,2020/11/14 06:44:46.299000000,2020/11/14 06:44:46.299000000,0,512155915678875648,举行的两年一次的联合练习Talisman Sabre 2013,44027,澳大利亚昆士兰州沿海,轨迹六,2013年
512155918216429569,2020/11/14 06:44:46.299000000,2020/11/14 06:44:46.299000000,0,512155915678875648,,44041,布里斯班港,轨迹六,2013年
512155918216429570,2020/11/14 06:44:46.299000000,2020/11/14 06:44:46.299000000,0,512155915678875648,,44066,横须贺海军基地,轨迹六,2013年
512155918216429571,2020/11/14 06:44:46.299000000,2020/11/14 06:44:46.299000000,0,512155915678875648,夏季巡逻,44087,横须贺海军基地,轨迹七,2013年
512155918220623872,2020/11/14 06:44:46.300000000,2020/11/14 06:44:46.300000000,0,512155915678875648,,44108,釜山海军基地,轨迹七,2013年
512155918220623873,2020/11/14 06:44:46.300000000,2020/11/14 06:44:46.300000000,0,512155915678875648,日韩双边演习,44117,朝鲜半岛以西,轨迹七,2013年
512155918220623874,2020/11/14 06:44:46.300000000,2020/11/14 06:44:46.300000000,0,512155915678875648,,44130,樟宜海军基地,轨迹七,2013年
512155918220623875,2020/11/14 06:44:46.300000000,2020/11/14 06:44:46.300000000,0,512155915678875648,,44143,维多利亚港,轨迹七,2013年
512155918220623876,2020/11/14 06:44:46.300000000,2020/11/14 06:44:46.300000000,0,512155915678875648,,44146,菲律宾,轨迹七,2013年
512155918220623877,2020/11/14 06:44:46.300000000,2020/11/14 06:44:46.300000000,0,512155915678875648,华盛顿号航空母舰，安提坦号航空母舰（CG 54）和考本斯号航空母舰（CG 63），支持达马扬行动,44149,萨马岛东海岸,轨迹七,2013年
512155918224818176,2020/11/14 06:44:46.301000000,2020/11/14 06:44:46.301000000,0,512155915678875648,,44157,菲律宾,轨迹七,2013年
512155918224818177,2020/11/14 06:44:46.301000000,2020/11/14 06:44:46.301000000,0,512155915678875648,年度演习（ANNUALEX）,44160,冲绳北部,轨迹七,2013年
512155918224818178,2020/11/14 06:44:46.301000000,2020/11/14 06:44:46.301000000,0,512155915678875648,,44167,横须贺海军基地,轨迹七,2013年
512155918224818179,2020/11/14 06:44:46.301000000,2020/11/14 06:44:46.301000000,0,512155915678875648,夏季巡逻,43975,横须贺海军基地,轨迹八,2014年
512155918224818180,2020/11/14 06:44:46.301000000,2020/11/14 06:44:46.301000000,0,512155915678875648,对香港进行了为期四天的港口访问,43998,维多利亚港,轨迹八,2014年
512155918229012480,2020/11/14 06:44:46.302000000,2020/11/14 06:44:46.302000000,0,512155915678875648,,44008,樟宜海军基地,轨迹八,2014年
512155918229012481,2020/11/14 06:44:46.302000000,2020/11/14 06:44:46.302000000,0,512155915678875648,,44023,釜山海军基地,轨迹八,2014年
512155918229012482,2020/11/14 06:44:46.302000000,2020/11/14 06:44:46.302000000,0,512155915678875648,美韩联合海上演习,44032,朝鲜半岛以西,轨迹八,2014年
512155918229012483,2020/11/14 06:44:46.302000000,2020/11/14 06:44:46.302000000,0,512155915678875648,搜救演习（SAREX）,44033,济州岛以南,轨迹八,2014年
512155918233206784,2020/11/14 06:44:46.303000000,2020/11/14 06:44:46.303000000,0,512155915678875648,支持Adiutrix Spear 14-2演习,44037,东海,轨迹八,2014年
512155918233206785,2020/11/14 06:44:46.303000000,2020/11/14 06:44:46.303000000,0,512155915678875648,华盛顿号航母，示洛号（CG 67），约翰·麦凯恩号（DDG 56）和斯特恩（DDG 63）号航空母舰参加了马拉巴尔2014年三方演习，并进行了印度和日本海上自卫冲绳以东的部队（JMSDF）在此航行,44038,,轨迹八,2014年
512155918233206786,2020/11/14 06:44:46.303000000,2020/11/14 06:44:46.303000000,0,512155915678875648,,44044,佐世保,轨迹八,2014年
512155918233206787,2020/11/14 06:44:46.303000000,2020/11/14 06:44:46.303000000,0,512155915678875648,,44051,横须贺,轨迹八,2014年
512155918233206788,2020/11/14 06:44:46.303000000,2020/11/14 06:44:46.303000000,0,512155915678875648,秋季巡逻,44076,横须贺,轨迹九,2014年
512155918233206789,2020/11/14 06:44:46.303000000,2020/11/14 06:44:46.303000000,0,512155915678875648,,44089,关岛西北,轨迹九,2014年
512155918237401088,2020/11/14 06:44:46.303000000,2020/11/14 06:44:46.303000000,0,512155915678875648,,44106,阿普拉港,轨迹九,2014年
512155918237401089,2020/11/14 06:44:46.304000000,2020/11/14 06:44:46.304000000,0,512155915678875648,,44127,马尼拉,轨迹九,2014年
512155918237401090,2020/11/14 06:44:46.304000000,2020/11/14 06:44:46.304000000,0,512155915678875648,,44132,阿普拉港,轨迹九,2014年
512155918237401091,2020/11/14 06:44:46.304000000,2020/11/14 06:44:46.304000000,0,512155915678875648,参加了两年一次的“肯恩剑2015”演习的海上部分ANNUALEX 26G,44146,冲绳北部,轨迹九,2014年
512155918237401092,2020/11/14 06:44:46.304000000,2020/11/14 06:44:46.304000000,0,512155915678875648,,44160,横须贺,轨迹九,2014年
512155918237401093,2020/11/14 06:44:46.304000000,2020/11/14 06:44:46.304000000,0,512155915678875648,,43962,横须贺,轨迹十,2015年
512155918241595392,2020/11/14 06:44:46.305000000,2020/11/14 06:44:46.305000000,0,512155915678875648,,43974,菲律宾北部海域,轨迹十,2015年
512155918241595393,2020/11/14 06:44:46.305000000,2020/11/14 06:44:46.305000000,0,512155915678875648,,43994,菲律宾南部海域航行,轨迹十,2015年
512155918241595394,2020/11/14 06:44:46.305000000,2020/11/14 06:44:46.305000000,0,512155915678875648,,44001,澳大利亚布里斯班港,轨迹十,2015年
512155918241595395,2020/11/14 06:44:46.305000000,2020/11/14 06:44:46.305000000,0,512155915678875648,,44010,维提阿海峡西行,轨迹十,2015年
512155918241595396,2020/11/14 06:44:46.305000000,2020/11/14 06:44:46.305000000,0,512155915678875648,为期两年的联合演习Talisman Sabre 2015,44019,帝汶海,轨迹十,2015年
512155918241595397,2020/11/14 06:44:46.305000000,2020/11/14 06:44:46.305000000,0,512155915678875648,,44037,菲律宾海,轨迹十,2015年
512155918245789696,2020/11/14 06:44:46.306000000,2020/11/14 06:44:46.306000000,0,512155915678875648,,44044,夏威夷,轨迹十,2015年
512155918245789697,2020/11/14 06:44:46.306000000,2020/11/14 06:44:46.306000000,0,512155915678875648,,44053,圣迭戈,轨迹十,2015年
512155918245789698,2020/11/14 06:44:46.306000000,2020/11/14 06:44:46.306000000,0,512155915678875648,绕过南美航行，前往新母港,44082,诺福克,轨迹十,2015年
512155918245789699,2020/11/14 06:44:46.306000000,2020/11/14 06:44:46.306000000,0,512155915678875648,秘鲁卡亚俄（Callao）,44107,华盛顿,轨迹十,2015年
512155918245789700,2020/11/14 06:44:46.306000000,2020/11/14 06:44:46.306000000,0,512155915678875648,,44117,智利瓦尔帕莱索海岸,轨迹十,2015年
512155918249984000,2020/11/14 06:44:46.307000000,2020/11/14 06:44:46.307000000,0,512155915678875648,进行为期四天的港口访问,44126,瓦尔帕莱索,轨迹十,2015年
512155918249984001,2020/11/14 06:44:46.307000000,2020/11/14 06:44:46.307000000,0,512155915678875648,,44135,麦哲伦海峡,轨迹十,2015年
512155918249984002,2020/11/14 06:44:46.307000000,2020/11/14 06:44:46.307000000,0,512155915678875648,,44136,智利蓬塔阿雷纳斯,轨迹十,2015年
512155918249984003,2020/11/14 06:44:46.307000000,2020/11/14 06:44:46.307000000,0,512155915678875648,,44142,乌拉圭海岸,轨迹十,2015年
512155918249984004,2020/11/14 06:44:46.307000000,2020/11/14 06:44:46.307000000,0,512155915678875648,巴西里约热内卢进行了为期四天的自由港访问,44158,瓜纳巴拉湾,轨迹十,2015年
512155918249984005,2020/11/14 06:44:46.307000000,2020/11/14 06:44:46.307000000,0,512155915678875648,乔治·华盛顿（George Washington）和麦克法兰（USS McFaul）（DDG 74）最近在委内瑞拉举行议会选举之前抵达瓜亚纳（Guayana）附近的水域，以提供“稳定存在”。于12月14日抵达弗吉尼亚海岸,44171,瓜亚纳,轨迹十,2015年
512155918254178304,2020/11/14 06:44:46.308000000,2020/11/14 06:44:46.308000000,0,512155915678875648,停泊了14号码头南部,44182,诺福克海军基地,轨迹十,2015年
512155918254178305,2020/11/14 06:44:46.308000000,2020/11/14 06:44:46.308000000,0,512155915678875648,进行人道主义援助/灾难响应（HA / DR）行动,44105,加勒比海,轨迹十,2016年
512155918254178306,2020/11/14 06:44:46.308000000,2020/11/14 06:44:46.308000000,0,512155915678875648,,44124,诺福克,轨迹十,2016年
512155918254178307,2020/11/14 06:44:46.308000000,2020/11/14 06:44:46.308000000,0,512155915678875648,大修，预计工作将于2021年8月完成。,44047,纽波特纽斯造船厂,轨迹十,2017年
512155918254178308,2020/11/14 06:44:46.308000000,2020/11/14 06:44:46.308000000,0,512155915678875648,,44101,纽波特纽斯造船厂,,2017年
512155918254178309,2020/11/14 06:44:46.308000000,2020/11/14 06:44:46.308000000,0,512155916039585792,,43843,圣迭戈海军基地,轨迹一,2009年
512155918258372608,2020/11/14 06:44:46.309000000,2020/11/14 06:44:46.309000000,0,512155916039585792,美日本海上演习,43871,关岛以西,轨迹一,2009年
512155918258372609,2020/11/14 06:44:46.309000000,2020/11/14 06:44:46.309000000,0,512155916039585792,,43878,维多利亚港,轨迹一,2009年
512155918258372610,2020/11/14 06:44:46.309000000,2020/11/14 06:44:46.309000000,0,512155916039585792,,43888,佐世保,轨迹一,2009年
512155918258372611,2020/11/14 06:44:46.309000000,2020/11/14 06:44:46.309000000,0,512155916039585792,参加Key Resolve / Foal Eagle 09演习,43901,釜山,轨迹一,2009年
512155918258372612,2020/11/14 06:44:46.309000000,2020/11/14 06:44:46.309000000,0,512155916039585792,访问芭堤雅,43930,查邦港,轨迹一,2009年
512155918258372613,2020/11/14 06:44:46.309000000,2020/11/14 06:44:46.309000000,0,512155916039585792,,43945,樟宜海军基地,轨迹一,2009年
512155918258372614,2020/11/14 06:44:46.309000000,2020/11/14 06:44:46.309000000,0,512155916039585792,,43992,珍珠港海军基地,轨迹一,2009年
512155918262566912,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,44011,埃弗里特,轨迹一,2009年
512155918262566913,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,44022,布雷默顿,轨迹一,2009年
512155918262566914,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,44140,圣迭戈海军基地,轨迹一,2009年
512155918262566915,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,44167,布雷默顿,轨迹一,2009年
512155918262566916,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,43854,圣迭戈海军基地,轨迹一,2010年
512155918262566917,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,43923,布雷默顿海军基地,,2010年
512155918262566918,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,43844,布雷默顿海军基地,,2011年
512155918266761216,2020/11/14 06:44:46.310000000,2020/11/14 06:44:46.310000000,0,512155916039585792,,43881,圣迭戈海军基地,,2011年
512155918266761217,2020/11/14 06:44:46.311000000,2020/11/14 06:44:46.311000000,0,512155916039585792,,43898,布雷默顿,,2011年
512155918266761218,2020/11/14 06:44:46.311000000,2020/11/14 06:44:46.311000000,0,512155916039585792,进行了一次综合训练部队演习（COMPTUEX）,43950,圣迭戈南部海岸,,2011年
512155918266761219,2020/11/14 06:44:46.311000000,2020/11/14 06:44:46.311000000,0,512155916039585792,,43982,圣迭戈海军基地,,2011年
512155918266761220,2020/11/14 06:44:46.311000000,2020/11/14 06:44:46.311000000,0,512155916039585792,,43995,布雷默顿,,2011年
512155918266761221,2020/11/14 06:44:46.311000000,2020/11/14 06:44:46.311000000,0,512155916039585792,,44037,圣迭戈海军基地,轨迹二,2011年
512155918266761222,2020/11/14 06:44:46.311000000,2020/11/14 06:44:46.311000000,0,512155916039585792,,44052,夏威夷海岸附近的海底战争演习（USWEX）,轨迹二,2011年
512155918270955520,2020/11/14 06:44:46.312000000,2020/11/14 06:44:46.312000000,0,512155916039585792,,44070,菲律宾马尼拉湾西,轨迹二,2011年
512155918270955521,2020/11/14 06:44:46.312000000,2020/11/14 06:44:46.312000000,0,512155916039585792,对吉隆坡进行为期四天的自由访问,44078,马来西亚巴生港,轨迹二,2011年
512155918270955522,2020/11/14 06:44:46.312000000,2020/11/14 06:44:46.312000000,0,512155916039585792,对巴林王国进行了为期四天的访问,44095,萨勒曼港,轨迹二,2011年
512155918270955523,2020/11/14 06:44:46.312000000,2020/11/14 06:44:46.312000000,0,512155916039585792,计划对迪拜进行港口访问,44149,阿联酋杰贝阿里,轨迹二,2011年
512155918270955524,2020/11/14 06:44:46.312000000,2020/11/14 06:44:46.312000000,0,512155916039585792,完成了对美军在伊拉克的最后一次指挥与控制任务，从而有效地结束了对“新黎明”行动的海军支持,44183,阿联酋杰贝阿里,轨迹二,2011年
512155918275149824,2020/11/14 06:44:46.313000000,2020/11/14 06:44:46.313000000,0,512155916039585792,,44192,阿拉伯联合酋长国杰贝·阿里（Jebel Ali）,轨迹二,2011年
512155918275149825,2020/11/14 06:44:46.313000000,2020/11/14 06:44:46.313000000,0,512155916039585792,对新加坡进行了为期四天的港口访问,43856,樟宜海军基地,轨迹二,2012年
512155918275149826,2020/11/14 06:44:46.313000000,2020/11/14 06:44:46.313000000,0,512155916039585792,支持“持久自由”和“新黎明”行动,43878,珍珠港,轨迹二,2012年
512155918275149827,2020/11/14 06:44:46.313000000,2020/11/14 06:44:46.313000000,0,512155916039585792,,43892,布雷默顿,轨迹二,2012年
512155918275149828,2020/11/14 06:44:46.313000000,2020/11/14 06:44:46.313000000,0,512155916039585792,,44017,圣迭戈海军基地,轨迹二,2012年
512155918279344128,2020/11/14 06:44:46.314000000,2020/11/14 06:44:46.314000000,0,512155916039585792,,44029,圣迭戈,轨迹三,2012年
512155918279344129,2020/11/14 06:44:46.314000000,2020/11/14 06:44:46.314000000,0,512155916039585792,,44104,马来西亚亚,轨迹三,2012年
512155918279344130,2020/11/14 06:44:46.314000000,2020/11/14 06:44:46.314000000,0,512155916039585792,对泰国普吉岛进行了为期三天的港口访问,44111,芭东湾,轨迹三,2012年
512155918279344131,2020/11/14 06:44:46.314000000,2020/11/14 06:44:46.314000000,0,512155916039585792,,44155,巴林,轨迹三,2012年
512155918279344132,2020/11/14 06:44:46.314000000,2020/11/14 06:44:46.314000000,0,512155916039585792,,43903,阿联酋杰贝阿里,轨迹三,2013年
